id,locality,type_of_property,subtype_of_property,price,type_of_sale,nr_of_rooms,area,equiped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,total_land_area,nr_of_facades,swimming_pool,building_condition,kitchen,region,Province,sq_m_price,sq_m_land_price
8958145,8880,HOUSE,HOUSE,270000,FOR_SALE,3,180.0,SEMI_EQUIPPED,True,False,True,-1.0,True,52.0,231.0,3,False,GOOD,True,VLA,VWV,1500.0,1168.8311688311687
8960423,4020,HOUSE,HOUSE,275000,FOR_SALE,6,180.0,INSTALLED,True,False,True,12.0,False,-1.0,0.0,3,False,TO_BE_DONE_UP,True,WAL,WLG,1527.7777777777778,-1.0
8944333,5340,HOUSE,HOUSE,275000,FOR_SALE,3,110.0,SEMI_EQUIPPED,True,False,False,-1.0,True,1711.0,1820.0,4,False,TO_RESTORE,True,WAL,WNA,2500.0,151.0989010989011
8945322,1400,HOUSE,TOWN_HOUSE,280000,FOR_SALE,3,135.0,SEMI_EQUIPPED,False,False,True,15.0,True,266.0,266.0,3,False,GOOD,True,WAL,WBR,2074.074074074074,1052.6315789473683
8785599,1570,HOUSE,HOUSE,280000,FOR_SALE,5,220.0,INSTALLED,True,False,False,-1.0,True,298.0,517.0,3,False,GOOD,True,VLA,VBR,1272.7272727272727,541.5860735009671
8959172,4122,HOUSE,BUNGALOW,285000,FOR_SALE,3,115.0,INSTALLED,True,False,True,-1.0,True,986.0,1100.0,4,False,GOOD,True,WAL,WLG,2478.2608695652175,259.09090909090907
9007075,7870,HOUSE,VILLA,285000,FOR_SALE,4,160.0,0,True,False,False,-1.0,True,2414.0,2573.0,4,False,GOOD,False,WAL,WHT,1781.25,110.76564321803342
9008832,9000,HOUSE,HOUSE,285000,FOR_SALE,4,140.0,INSTALLED,True,False,True,28.0,False,-1.0,93.0,2,False,JUST_RENOVATED,True,VLA,VOV,2035.7142857142858,3064.516129032258
8980866,9600,HOUSE,HOUSE,285000,FOR_SALE,3,350.0,SEMI_EQUIPPED,True,False,False,-1.0,True,351.0,700.0,3,False,TO_RENOVATE,True,VLA,VOV,814.2857142857143,407.14285714285717
9005846,4122,HOUSE,HOUSE,289000,FOR_SALE,3,248.0,SEMI_EQUIPPED,True,False,True,-1.0,True,429.0,676.0,4,False,GOOD,True,WAL,WLG,1165.3225806451612,427.5147928994083
8923498,4460,HOUSE,HOUSE,289000,FOR_SALE,5,205.0,INSTALLED,False,False,False,-1.0,True,80.0,0.0,3,False,GOOD,True,WAL,WLG,1409.7560975609756,-1.0
8857736,1320,HOUSE,HOUSE,295000,FOR_SALE,4,-1.0,INSTALLED,True,True,True,-1.0,True,2.0,0.0,4,False,JUST_RENOVATED,True,WAL,WBR,-1.0,-1.0
8935436,5030,HOUSE,HOUSE,295000,FOR_SALE,2,100.0,INSTALLED,False,False,True,20.0,True,935.0,1055.0,4,False,GOOD,True,WAL,WNA,2950.0,279.62085308056874
8944995,5031,HOUSE,HOUSE,295000,FOR_SALE,2,100.0,INSTALLED,False,False,True,20.0,True,935.0,1055.0,4,False,GOOD,True,WAL,WNA,2950.0,279.62085308056874
8926456,6150,HOUSE,HOUSE,295000,FOR_SALE,5,410.0,SEMI_EQUIPPED,True,False,False,-1.0,True,1471.0,1880.0,4,False,GOOD,True,WAL,WHT,719.5121951219512,156.91489361702128
8713591,6717,HOUSE,HOUSE,295000,FOR_SALE,4,262.0,NOT_INSTALLED,True,False,False,-1.0,True,519.0,780.0,4,False,TO_RENOVATE,True,WAL,WLX,1125.9541984732825,378.20512820512823
8991345,8792,HOUSE,HOUSE,295000,FOR_SALE,3,308.0,SEMI_EQUIPPED,True,False,False,-1.0,True,-1.0,0.0,3,False,TO_RENOVATE,True,VLA,VWV,957.7922077922078,-1.0
8895265,9120,HOUSE,HOUSE,299000,FOR_SALE,3,140.0,INSTALLED,True,False,True,6.0,True,326.0,472.0,3,False,TO_RENOVATE,True,VLA,VOV,2135.714285714286,633.4745762711865
8548971,1400,HOUSE,HOUSE,300000,FOR_SALE,3,225.0,NOT_INSTALLED,True,False,True,57.0,False,-1.0,167.0,2,False,GOOD,True,WAL,WBR,1333.3333333333333,1796.4071856287426
8890571,4180,HOUSE,BUNGALOW,300000,FOR_SALE,2,129.0,USA_INSTALLED,False,False,True,170.0,True,1216.0,1515.0,4,False,JUST_RENOVATED,True,WAL,WLG,2325.5813953488373,198.01980198019803
9023606,7800,HOUSE,FARMHOUSE,300000,FOR_SALE,2,110.0,INSTALLED,True,False,False,-1.0,True,4701.0,4810.0,3,False,TO_BE_DONE_UP,True,WAL,WHT,2727.2727272727275,62.37006237006237
8483576,5060,HOUSE,HOUSE,300000,FOR_SALE,4,240.0,NOT_INSTALLED,True,False,True,15.0,True,1327.0,1582.0,4,False,GOOD,True,WAL,WNA,1250.0,189.63337547408344
9025639,6700,HOUSE,HOUSE,310000,FOR_SALE,3,200.0,SEMI_EQUIPPED,True,False,False,-1.0,True,331.0,530.0,3,False,UKN,True,WAL,WLX,1550.0,584.9056603773585
9007332,1330,HOUSE,HOUSE,315000,FOR_SALE,3,154.0,SEMI_EQUIPPED,False,False,False,-1.0,True,365.0,365.0,3,False,TO_RENOVATE,True,WAL,WBR,2045.4545454545455,863.013698630137
8996461,9300,HOUSE,MIXED_USE_BUILDING,315000,FOR_SALE,3,126.0,INSTALLED,True,False,True,20.0,True,75.0,170.0,2,False,AS_NEW,True,VLA,VOV,2500.0,1852.9411764705883
8996460,9300,HOUSE,HOUSE,315000,FOR_SALE,3,126.0,INSTALLED,True,False,True,20.0,True,75.0,170.0,2,False,AS_NEW,True,VLA,VOV,2500.0,1852.9411764705883
8994496,1420,HOUSE,TOWN_HOUSE,325000,FOR_SALE,2,125.0,USA_HYPER_EQUIPPED,False,False,True,18.0,False,-1.0,99.0,2,False,AS_NEW,True,WAL,WBR,2600.0,3282.8282828282827
8868398,1601,HOUSE,TOWN_HOUSE,325000,FOR_SALE,3,193.0,SEMI_EQUIPPED,True,True,False,-1.0,True,92.0,238.0,2,False,UKN,True,VLA,VBR,1683.937823834197,1365.546218487395
8995991,1745,HOUSE,HOUSE,325000,FOR_SALE,3,200.0,NOT_INSTALLED,True,True,True,-1.0,True,900.0,1099.0,3,False,TO_RENOVATE,True,VLA,VBR,1625.0,295.7233848953594
9006279,4500,HOUSE,MANSION,325000,FOR_SALE,6,270.0,SEMI_EQUIPPED,True,False,True,-1.0,True,200.0,350.0,2,False,GOOD,True,WAL,WLG,1203.7037037037037,928.5714285714286
8754666,4500,HOUSE,HOUSE,325000,FOR_SALE,4,204.0,SEMI_EQUIPPED,True,False,True,20.0,True,2400.0,2600.0,4,False,TO_RENOVATE,True,WAL,WLG,1593.137254901961,125.0
8827986,6700,HOUSE,HOUSE,325000,FOR_SALE,4,193.0,SEMI_EQUIPPED,True,False,False,-1.0,True,416.0,608.0,2,False,GOOD,True,WAL,WLX,1683.937823834197,534.5394736842105
8973458,9000,HOUSE,APARTMENT_BLOCK,330000,FOR_SALE,4,-1.0,INSTALLED,True,False,True,25.0,True,124.0,148.0,2,False,GOOD,True,VLA,VOV,-1.0,2229.7297297297296
8986426,9255,HOUSE,MIXED_USE_BUILDING,334000,FOR_SALE,3,193.0,INSTALLED,True,False,False,-1.0,True,365.0,557.0,3,False,UKN,True,VLA,VOV,1730.5699481865286,599.640933572711
8986420,9255,HOUSE,HOUSE,334000,FOR_SALE,3,193.0,INSTALLED,True,False,False,-1.0,True,365.0,557.0,3,False,UKN,True,VLA,VOV,1730.5699481865286,599.640933572711
9016154,4900,HOUSE,HOUSE,339000,FOR_SALE,4,260.0,HYPER_EQUIPPED,True,False,True,17.0,False,-1.0,17.0,2,False,TO_BE_DONE_UP,True,WAL,WLG,1303.8461538461538,19941.176470588234
8892175,5170,HOUSE,HOUSE,340000,FOR_SALE,6,230.0,INSTALLED,False,False,True,60.0,True,1330.0,1480.0,4,False,TO_RENOVATE,True,WAL,WNA,1478.2608695652175,229.72972972972974
8792509,6740,HOUSE,HOUSE,340000,FOR_SALE,4,242.0,INSTALLED,True,False,False,-1.0,True,3759.0,4000.0,2,False,TO_RESTORE,True,WAL,WLX,1404.9586776859503,85.0
8955574,2830,HOUSE,APARTMENT_BLOCK,348000,FOR_SALE,3,120.0,INSTALLED,True,False,True,-1.0,True,125.0,225.0,2,False,UKN,True,VLA,VAN,2900.0,1546.6666666666667
8955573,2830,HOUSE,MIXED_USE_BUILDING,348000,FOR_SALE,3,120.0,INSTALLED,True,False,True,-1.0,True,125.0,225.0,2,False,UKN,True,VLA,VAN,2900.0,1546.6666666666667
9023484,1410,HOUSE,HOUSE,349000,FOR_SALE,5,230.0,INSTALLED,False,False,True,15.0,True,400.0,450.0,2,False,TO_RENOVATE,True,WAL,WBR,1517.391304347826,775.5555555555555
8978049,1780,HOUSE,HOUSE,349000,FOR_SALE,3,115.0,SEMI_EQUIPPED,True,False,True,25.0,False,-1.0,90.0,2,False,JUST_RENOVATED,True,VLA,VBR,3034.782608695652,3877.777777777778
8922567,8420,HOUSE,HOUSE,349000,FOR_SALE,4,152.0,SEMI_EQUIPPED,True,False,True,-1.0,True,384.0,535.0,4,False,GOOD,True,VLA,VWV,2296.0526315789475,652.3364485981308
9014115,9000,HOUSE,HOUSE,349000,FOR_SALE,3,165.0,SEMI_EQUIPPED,True,False,True,-1.0,False,-1.0,92.0,2,False,GOOD,True,VLA,VOV,2115.151515151515,3793.478260869565
9013409,9000,HOUSE,HOUSE,349000,FOR_SALE,3,165.0,SEMI_EQUIPPED,True,False,True,-1.0,False,-1.0,92.0,2,False,GOOD,True,VLA,VOV,2115.151515151515,3793.478260869565
9019400,9031,HOUSE,HOUSE,349000,FOR_SALE,3,151.0,INSTALLED,True,True,True,-1.0,True,169.0,319.0,3,False,TO_RENOVATE,True,VLA,VOV,2311.2582781456954,1094.0438871473355
8999505,1030,HOUSE,HOUSE,349990,FOR_SALE,3,180.0,HYPER_EQUIPPED,True,False,False,-1.0,False,-1.0,87.0,2,False,GOOD,True,BXL,BXL,1944.388888888889,4022.8735632183907
9009366,1190,HOUSE,HOUSE,350000,FOR_SALE,3,207.0,NOT_INSTALLED,True,False,False,-1.0,True,20.0,112.0,2,False,TO_RENOVATE,True,BXL,BXL,1690.8212560386473,3125.0
8971327,3071,HOUSE,HOUSE,350000,FOR_SALE,3,130.0,INSTALLED,False,False,True,-1.0,False,-1.0,1.0,3,False,GOOD,True,VLA,VBR,2692.3076923076924,350000.0
8935718,5000,HOUSE,VILLA,350000,FOR_SALE,5,250.0,INSTALLED,False,False,True,100.0,True,1700.0,2163.0,4,False,TO_RENOVATE,True,WAL,WNA,1400.0,161.81229773462783
8850533,5100,HOUSE,HOUSE,350000,FOR_SALE,5,185.0,INSTALLED,True,True,True,51.0,True,800.0,964.0,4,False,GOOD,True,WAL,WNA,1891.8918918918919,363.07053941908714
8901570,5101,HOUSE,VILLA,350000,FOR_SALE,5,250.0,INSTALLED,False,False,True,100.0,True,1700.0,2163.0,4,False,TO_RENOVATE,True,WAL,WNA,1400.0,161.81229773462783
8631748,7140,HOUSE,HOUSE,350000,FOR_SALE,3,309.0,INSTALLED,True,False,True,-1.0,False,-1.0,0.0,4,False,GOOD,True,WAL,WHT,1132.6860841423947,-1.0
8625144,7141,HOUSE,HOUSE,350000,FOR_SALE,3,309.0,INSTALLED,True,False,True,-1.0,False,-1.0,0.0,4,False,GOOD,True,WAL,WHT,1132.6860841423947,-1.0
8729115,7712,HOUSE,HOUSE,355000,FOR_SALE,4,120.0,SEMI_EQUIPPED,True,False,True,35.0,True,333.0,633.0,4,False,JUST_RENOVATED,True,WAL,WHT,2958.3333333333335,560.8214849921011
8982686,1495,HOUSE,VILLA,360000,FOR_SALE,4,107.0,INSTALLED,True,False,True,-1.0,True,15080.0,15186.0,4,False,JUST_RENOVATED,True,WAL,WBR,3364.4859813084113,23.706045041485577
8933639,2070,HOUSE,HOUSE,364500,FOR_SALE,3,184.0,INSTALLED,False,False,True,17.0,True,82.0,283.0,2,False,GOOD,True,VLA,VAN,1980.9782608695652,1287.9858657243817
8819383,3080,HOUSE,HOUSE,365000,FOR_SALE,3,175.0,INSTALLED,True,False,True,-1.0,False,-1.0,85.0,2,False,UKN,True,VLA,VBR,2085.714285714286,4294.117647058823
9004907,3360,HOUSE,HOUSE,365000,FOR_SALE,3,208.0,0,False,False,False,-1.0,True,393.0,600.0,3,False,GOOD,False,VLA,VBR,1754.8076923076924,608.3333333333334
8839097,3380,HOUSE,HOUSE,365000,FOR_SALE,3,225.0,NOT_INSTALLED,True,False,False,-1.0,True,1133.0,1357.0,4,False,GOOD,True,VLA,VBR,1622.2222222222222,268.9756816507001
8851911,6031,HOUSE,APARTMENT_BLOCK,370000,FOR_SALE,6,310.0,INSTALLED,False,False,True,-1.0,True,240.0,549.0,2,False,GOOD,True,WAL,WHT,1193.5483870967741,673.952641165756
8994535,9800,HOUSE,HOUSE,372000,FOR_SALE,3,190.0,INSTALLED,True,False,False,-1.0,True,330.0,519.0,3,False,JUST_RENOVATED,True,VLA,VOV,1957.8947368421052,716.7630057803468
9013546,1400,HOUSE,HOUSE,375000,FOR_SALE,6,321.0,NOT_INSTALLED,True,False,False,-1.0,True,-1.0,255.0,2,False,TO_BE_DONE_UP,True,WAL,WBR,1168.2242990654206,1470.5882352941176
8928384,1420,HOUSE,VILLA,375000,FOR_SALE,4,130.0,SEMI_EQUIPPED,False,False,True,30.0,True,400.0,660.0,4,False,TO_RENOVATE,True,WAL,WBR,2884.6153846153848,568.1818181818181
8517015,6747,HOUSE,HOUSE,375000,FOR_SALE,3,256.0,INSTALLED,True,False,False,-1.0,True,196.0,451.0,3,False,GOOD,True,WAL,WLX,1464.84375,831.4855875831486
9018804,1180,HOUSE,HOUSE,379000,FOR_SALE,2,100.0,USA_INSTALLED,True,False,False,-1.0,False,-1.0,1.0,2,False,JUST_RENOVATED,True,BXL,BXL,3790.0,379000.0
9001257,1860,HOUSE,HOUSE,379000,FOR_SALE,3,149.0,SEMI_EQUIPPED,True,False,True,-1.0,True,313.0,461.0,3,False,TO_RENOVATE,True,VLA,VBR,2543.6241610738257,822.1258134490239
8955495,1980,HOUSE,HOUSE,379000,FOR_SALE,4,176.0,INSTALLED,True,True,True,40.0,True,50.0,216.0,3,False,JUST_RENOVATED,True,VLA,VBR,2153.409090909091,1754.6296296296296
8971636,4460,HOUSE,HOUSE,379000,FOR_SALE,4,235.0,INSTALLED,True,False,True,-1.0,True,316.0,550.0,4,False,AS_NEW,True,WAL,WLG,1612.7659574468084,689.0909090909091
8939204,4550,HOUSE,HOUSE,379000,FOR_SALE,3,286.0,INSTALLED,True,True,True,2.0,True,1501.0,1789.0,4,False,GOOD,True,WAL,WLG,1325.1748251748252,211.85019564002235
8913398,4577,HOUSE,VILLA,379000,FOR_SALE,3,200.0,INSTALLED,True,False,True,25.0,True,760.0,963.0,4,False,AS_NEW,True,WAL,WLG,1895.0,393.5617860851506
8991353,6700,HOUSE,HOUSE,379000,FOR_SALE,4,257.0,SEMI_EQUIPPED,True,False,True,-1.0,True,509.0,765.0,3,False,TO_RENOVATE,True,WAL,WLX,1474.7081712062256,495.42483660130716
9019149,1930,HOUSE,HOUSE,385000,FOR_SALE,3,163.0,HYPER_EQUIPPED,False,False,True,34.0,True,130.0,243.0,2,False,GOOD,True,VLA,VBR,2361.963190184049,1584.3621399176955
8981733,4577,HOUSE,HOUSE,385000,FOR_SALE,4,250.0,USA_HYPER_EQUIPPED,False,False,True,-1.0,True,1200.0,1379.0,4,False,AS_NEW,True,WAL,WLG,1540.0,279.18781725888323
8926113,1790,HOUSE,HOUSE,389000,FOR_SALE,2,232.0,INSTALLED,True,False,True,43.0,True,145.0,0.0,3,False,AS_NEW,True,VLA,VBR,1676.7241379310344,-1.0
8732773,4000,HOUSE,HOUSE,390000,FOR_SALE,3,310.0,0,True,False,True,25.0,False,-1.0,72.0,2,False,TO_BE_DONE_UP,False,WAL,WLG,1258.0645161290322,5416.666666666667
8866584,6530,HOUSE,VILLA,390000,FOR_SALE,4,312.0,INSTALLED,True,True,True,50.0,True,2577.0,2939.0,4,False,AS_NEW,True,WAL,WHT,1250.0,132.6981966655325
8994688,1190,HOUSE,HOUSE,395000,FOR_SALE,4,140.0,0,True,False,True,20.0,True,50.0,217.0,3,False,AS_NEW,False,BXL,BXL,2821.4285714285716,1820.2764976958526
9010627,1800,HOUSE,APARTMENT_BLOCK,395000,FOR_SALE,4,176.0,NOT_INSTALLED,True,False,False,-1.0,False,-1.0,50.0,2,False,TO_BE_DONE_UP,True,VLA,VBR,2244.318181818182,7900.0
8856594,3020,HOUSE,HOUSE,395000,FOR_SALE,3,252.0,INSTALLED,True,False,True,36.0,True,29.0,161.0,2,False,AS_NEW,True,VLA,VBR,1567.4603174603174,2453.416149068323
9019190,3110,HOUSE,VILLA,395000,FOR_SALE,2,126.0,0,True,True,True,38.0,True,236.0,400.0,4,False,UKN,False,VLA,VBR,3134.9206349206347,987.5
9025498,7890,HOUSE,VILLA,395000,FOR_SALE,4,220.0,HYPER_EQUIPPED,True,True,True,26.0,True,858.0,1104.0,4,False,AS_NEW,True,WAL,WHT,1795.4545454545455,357.78985507246375
8962822,1800,HOUSE,MANSION,399000,FOR_SALE,4,160.0,USA_INSTALLED,True,False,True,15.0,True,84.0,160.0,2,False,JUST_RENOVATED,True,VLA,VBR,2493.75,2493.75
8983350,9660,HOUSE,HOUSE,399000,FOR_SALE,4,352.0,INSTALLED,False,False,False,-1.0,True,967.0,1318.0,4,False,GOOD,True,VLA,VOV,1133.5227272727273,302.73141122913506
8970509,9890,HOUSE,HOUSE,399000,FOR_SALE,3,317.0,INSTALLED,False,False,True,-1.0,True,220.0,536.0,4,False,GOOD,True,VLA,VOV,1258.6750788643533,744.4029850746268
8925362,9050,HOUSE,HOUSE,400000,FOR_SALE,5,285.0,INSTALLED,False,False,False,-1.0,True,25.0,309.0,-1,False,TO_BE_DONE_UP,True,VLA,VOV,1403.5087719298247,1294.4983818770227
8840328,1420,HOUSE,VILLA,410000,FOR_SALE,5,270.0,SEMI_EQUIPPED,False,False,True,-1.0,True,401.0,670.0,4,False,TO_RENOVATE,True,WAL,WBR,1518.5185185185185,611.9402985074627
9016230,1785,HOUSE,HOUSE,410000,FOR_SALE,6,281.0,INSTALLED,True,False,True,-1.0,True,105.0,263.0,2,False,GOOD,True,VLA,VBR,1459.0747330960853,1558.9353612167301
8946767,1420,HOUSE,HOUSE,425000,FOR_SALE,4,220.0,SEMI_EQUIPPED,False,False,True,20.0,True,600.0,715.0,2,False,TO_BE_DONE_UP,True,WAL,WBR,1931.8181818181818,594.4055944055945
8800663,1780,HOUSE,TOWN_HOUSE,439000,FOR_SALE,4,162.0,HYPER_EQUIPPED,False,False,True,14.0,True,50.0,123.0,2,False,AS_NEW,True,VLA,VBR,2709.8765432098767,3569.1056910569105
8911510,3040,HOUSE,MIXED_USE_BUILDING,445000,FOR_SALE,1,128.0,0,True,False,False,-1.0,True,1200.0,1450.0,3,False,TO_RESTORE,False,VLA,VBR,3476.5625,306.8965517241379
8911508,3040,HOUSE,HOUSE,445000,FOR_SALE,1,128.0,0,True,False,False,-1.0,True,1200.0,1450.0,3,False,TO_RESTORE,False,VLA,VBR,3476.5625,306.8965517241379
9010951,3090,HOUSE,HOUSE,445000,FOR_SALE,4,180.0,INSTALLED,False,False,True,39.0,True,276.0,495.0,4,False,GOOD,True,VLA,VBR,2472.222222222222,898.989898989899
8676966,3360,HOUSE,HOUSE,449000,FOR_SALE,3,288.0,NOT_INSTALLED,True,False,False,-1.0,True,395.0,682.0,4,False,GOOD,True,VLA,VBR,1559.0277777777778,658.3577712609971
8833991,9190,HOUSE,VILLA,465000,FOR_SALE,5,285.0,INSTALLED,True,True,False,-1.0,True,541.0,825.0,4,False,UKN,True,VLA,VOV,1631.578947368421,563.6363636363636
8796200,1325,HOUSE,VILLA,499000,FOR_SALE,4,213.0,INSTALLED,True,False,False,-1.0,True,1566.0,1778.0,4,False,GOOD,True,WAL,WBR,2342.7230046948357,280.65241844769406
8855099,2870,HOUSE,HOUSE,475000,FOR_SALE,4,280.0,0,False,False,False,-1.0,True,340.0,619.0,4,False,TO_BE_DONE_UP,False,VLA,VAN,1696.4285714285713,767.3667205169628
8981967,2880,HOUSE,VILLA,479000,FOR_SALE,3,160.0,INSTALLED,True,True,True,-1.0,True,746.0,905.0,4,False,GOOD,True,VLA,VAN,2993.75,529.2817679558011
9024630,4680,HOUSE,HOUSE,480000,FOR_SALE,4,262.0,SEMI_EQUIPPED,True,False,True,-1.0,True,1701.0,1962.0,3,False,AS_NEW,True,WAL,WLG,1832.0610687022902,244.64831804281346
8967105,1910,HOUSE,VILLA,499000,FOR_SALE,5,186.0,0,True,False,False,-1.0,True,215.0,661.0,4,False,JUST_RENOVATED,False,VLA,VBR,2682.7956989247314,754.9167927382754
8848389,1970,HOUSE,HOUSE,499000,FOR_SALE,4,120.0,HYPER_EQUIPPED,False,False,True,-1.0,True,150.0,293.0,3,False,GOOD,True,VLA,VBR,4158.333333333333,1703.0716723549488
8764982,4180,HOUSE,HOUSE,525000,FOR_SALE,3,165.0,NOT_INSTALLED,True,False,True,111.0,True,2996.0,2731.0,4,False,UKN,True,WAL,WLG,3181.818181818182,192.23727572317833
9003291,1410,HOUSE,VILLA,530000,FOR_SALE,5,250.0,NOT_INSTALLED,False,False,True,20.0,True,700.0,901.0,4,False,TO_RENOVATE,True,WAL,WBR,2120.0,588.2352941176471
9003977,1325,HOUSE,VILLA,545000,FOR_SALE,4,168.0,INSTALLED,False,False,True,30.0,True,1080.0,1080.0,4,False,AS_NEW,True,WAL,WBR,3244.0476190476193,504.6296296296296
8960942,1420,HOUSE,VILLA,545000,FOR_SALE,5,250.0,INSTALLED,False,False,True,30.0,True,700.0,1113.0,4,False,TO_BE_DONE_UP,True,WAL,WBR,2180.0,489.6675651392633
9013513,1440,HOUSE,HOUSE,545000,FOR_SALE,4,220.0,HYPER_EQUIPPED,False,False,True,15.0,True,4200.0,4200.0,3,False,AS_NEW,True,WAL,WBR,2477.2727272727275,129.76190476190476
8871374,4920,HOUSE,EXCEPTIONAL_PROPERTY,545000,FOR_SALE,7,500.0,INSTALLED,True,False,True,8.0,True,4023.0,4531.0,4,False,GOOD,True,WAL,WLG,1090.0,120.28249834473627
8365467,1982,HOUSE,VILLA,549000,FOR_SALE,4,246.0,SEMI_EQUIPPED,True,False,False,-1.0,True,700.0,1000.0,4,False,TO_RENOVATE,True,VLA,VBR,2231.7073170731705,549.0
9013058,1150,HOUSE,HOUSE,550000,FOR_SALE,3,140.0,SEMI_EQUIPPED,False,False,True,-1.0,True,120.0,260.0,2,False,TO_BE_DONE_UP,True,BXL,BXL,3928.5714285714284,2115.3846153846152
8878761,1330,HOUSE,VILLA,550000,FOR_SALE,4,220.0,INSTALLED,True,False,True,22.0,True,958.0,1200.0,4,False,GOOD,True,WAL,WBR,2500.0,458.3333333333333
8847966,6700,HOUSE,HOUSE,550000,FOR_SALE,4,186.0,INSTALLED,True,False,True,25.0,True,2400.0,2500.0,4,False,TO_BE_DONE_UP,True,WAL,WLX,2956.989247311828,220.0
8749035,1495,HOUSE,VILLA,565000,FOR_SALE,4,210.0,INSTALLED,True,True,False,-1.0,True,1321.0,1530.0,4,False,GOOD,True,WAL,WBR,2690.4761904761904,369.281045751634
9020207,1325,HOUSE,HOUSE,575000,FOR_SALE,4,220.0,USA_HYPER_EQUIPPED,False,False,True,30.0,True,617.0,867.0,4,False,GOOD,True,WAL,WBR,2613.6363636363635,663.20645905421
8974334,1861,HOUSE,HOUSE,575000,FOR_SALE,5,260.0,INSTALLED,True,False,True,-1.0,True,226.0,485.0,2,False,GOOD,True,VLA,VBR,2211.5384615384614,1185.5670103092784
8961879,1861,HOUSE,MIXED_USE_BUILDING,575000,FOR_SALE,5,260.0,INSTALLED,True,False,True,-1.0,True,226.0,485.0,2,False,GOOD,True,VLA,VBR,2211.5384615384614,1185.5670103092784
8994848,7181,HOUSE,VILLA,575000,FOR_SALE,6,258.0,HYPER_EQUIPPED,True,False,True,50.0,True,800.0,1308.0,4,True,GOOD,True,WAL,WHT,2228.6821705426355,439.6024464831804
8995051,6700,HOUSE,HOUSE,585000,FOR_SALE,3,164.0,HYPER_EQUIPPED,True,False,True,50.0,True,427.0,641.0,4,False,AS_NEW,True,WAL,WLX,3567.0731707317073,912.6365054602184
9011262,6717,HOUSE,VILLA,589000,FOR_SALE,5,270.0,INSTALLED,True,False,False,-1.0,True,803.0,1072.0,3,False,GOOD,True,WAL,WLX,2181.4814814814813,549.4402985074627
8913424,6717,HOUSE,HOUSE,589000,FOR_SALE,5,270.0,INSTALLED,True,False,False,-1.0,True,803.0,1072.0,3,False,GOOD,True,WAL,WLX,2181.4814814814813,549.4402985074627
8851838,1325,HOUSE,HOUSE,595000,FOR_SALE,3,174.0,INSTALLED,False,False,True,-1.0,True,1760.0,1760.0,4,False,TO_BE_DONE_UP,True,WAL,WBR,3419.5402298850577,338.0681818181818
8997862,1330,HOUSE,VILLA,595000,FOR_SALE,4,218.0,INSTALLED,False,False,True,35.0,True,4000.0,4000.0,4,False,GOOD,True,WAL,WBR,2729.3577981651374,148.75
8983903,1435,HOUSE,VILLA,595000,FOR_SALE,3,220.0,HYPER_EQUIPPED,False,False,True,27.0,True,772.0,772.0,4,False,AS_NEW,True,WAL,WBR,2704.5454545454545,770.7253886010362
8770985,1700,HOUSE,VILLA,595000,FOR_SALE,4,220.0,HYPER_EQUIPPED,False,False,True,40.0,True,1100.0,1300.0,4,False,TO_BE_DONE_UP,True,VLA,VBR,2704.5454545454545,457.6923076923077
8995114,1950,HOUSE,HOUSE,648000,FOR_SALE,5,225.0,SEMI_EQUIPPED,True,False,False,-1.0,True,241.0,465.0,2,False,TO_BE_DONE_UP,True,VLA,VBR,2880.0,1393.5483870967741
9023759,4550,HOUSE,HOUSE,649000,FOR_SALE,4,310.0,INSTALLED,True,True,True,51.0,True,9722.0,10083.0,4,False,GOOD,True,WAL,WLG,2093.548387096774,64.3657641574928
8961998,1040,HOUSE,HOUSE,650000,FOR_SALE,6,220.0,INSTALLED,True,False,True,20.0,False,-1.0,99.0,2,False,GOOD,True,BXL,BXL,2954.5454545454545,6565.656565656565
8955874,1190,HOUSE,TOWN_HOUSE,650000,FOR_SALE,5,240.0,HYPER_EQUIPPED,False,False,True,6.0,True,40.0,311.0,3,False,AS_NEW,True,BXL,BXL,2708.3333333333335,2090.032154340836
7811965,1390,HOUSE,EXCEPTIONAL_PROPERTY,650000,FOR_SALE,5,419.0,0,False,False,False,-1.0,True,609.0,1027.0,4,False,GOOD,False,WAL,WBR,1551.3126491646779,632.9113924050633
8818736,1745,HOUSE,HOUSE,650000,FOR_SALE,4,312.0,HYPER_EQUIPPED,True,True,True,-1.0,True,672.0,983.0,2,False,GOOD,True,VLA,VBR,2083.3333333333335,661.2410986775178
8936020,1785,HOUSE,APARTMENT_BLOCK,650000,FOR_SALE,5,270.0,SEMI_EQUIPPED,True,False,True,-1.0,False,-1.0,190.0,2,False,TO_BE_DONE_UP,True,VLA,VBR,2407.4074074074074,3421.0526315789475
9013160,4841,HOUSE,HOUSE,650000,FOR_SALE,5,425.0,INSTALLED,True,False,True,50.0,True,1734.0,2209.0,4,False,AS_NEW,True,WAL,WLG,1529.4117647058824,294.25079221367133
8416952,8793,HOUSE,HOUSE,650000,FOR_SALE,4,320.0,INSTALLED,False,False,False,-1.0,True,1981.0,2300.0,4,False,AS_NEW,True,VLA,VWV,2031.25,282.60869565217394
8861040,7870,HOUSE,MANOR_HOUSE,660000,FOR_SALE,7,500.0,INSTALLED,True,True,True,70.0,True,1300.0,1600.0,4,False,AS_NEW,True,WAL,WHT,1320.0,412.5
